field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002]
. Doanh thu bán hàng và cung cấp dịch vụ__1,88541789213.0,83999468903.0,81385544662.0,79663687874.0,68758040121.0,55697419224.0,65231196056.0,65231196056.0,66735927969.0,64273200374.0,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,88541789213.0,83999468903.0,81385544662.0,79663687874.0,68758040121.0,55697419224.0,65231196056.0,65231196056.0,66735927969.0,64273200374.0,,,,,,,,,,
. Giá vốn hàng bán__1,73749579592.0,63391365274.0,62508270800.0,59191226531.0,51735960912.0,41595506555.0,53517753716.0,53517753716.0,52909070945.0,51500518127.0,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,14792209621.0,20608103629.0,18877273862.0,20472461343.0,17022079209.0,14101912669.0,11713442340.0,11713442340.0,13826857024.0,12772682247.0,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,355725930.0,582270406.0,307369598.0,295362430.0,425929797.0,362786816.0,28756472.0,28756472.0,42431472.0,83048533.0,,,,,,,,,,
. Chi phí tài chính__1,,,,,,,9120670.0,9120670.0,241626.0,951262.0,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,7738216431.0,12944252299.0,8449233679.0,10118195602.0,9240347343.0,7445041623.0,4743918843.0,4743918843.0,4666925662.0,3993299036.0,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,7409719120.0,8246121736.0,10735409781.0,10649628171.0,8207661663.0,7019657862.0,6989159299.0,6989159299.0,9202121208.0,8861480482.0,,,,,,,,,,
. Thu nhập khác__1,725629725.0,514191746.0,111343321.0,7239059.0,65932274.0,3743750.0,1028508416.0,1028508416.0,1016725988.0,986427536.0,,,,,,,,,,
. Chi phí khác__1,91165703.0,68541242.0,38576311.0,21538074.0,36374993.0,,625006402.0,625006402.0,700030747.0,744454307.0,,,,,,,,,,
. Lợi nhuận khác__1,634464022.0,445650504.0,72767010.0,-14299015.0,29557281.0,3743750.0,403502014.0,403502014.0,316695241.0,241973229.0,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,8044183142.0,8691772240.0,10808176791.0,10635329156.0,8237218944.0,7023401612.0,7392661313.0,7392661313.0,9518816449.0,9103453711.0,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,1433354196.0,599850772.0,1739385896.0,605610529.0,1721610901.0,1452281961.0,1662919240.0,1662919240.0,2392779081.0,1604543475.0,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,6610828946.0,8091921468.0,9068790895.0,10029718627.0,6515608043.0,5571119651.0,5729742073.0,5729742073.0,7126037368.0,7498910236.0,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,6610828946.0,8091921468.0,9068790895.0,10029718627.0,6515608043.0,5571119651.0,5729742073.0,5729742073.0,7126037368.0,7498910236.0,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,1450.0,1787.0,2032.0,2267.0,1456.0,1267.0,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,1450.0,1787.0,2032.0,2267.0,1456.0,1267.0,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,63746098737.0,60716238717.0,59137324961.0,47157472881.0,42767556143.0,33224455323.0,33224455323.0,35148055674.0,42422884678.0,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,,14899810008.0,23007257847.0,18874756348.0,14005902427.0,9620207987.0,2590405877.0,2590405877.0,1745055013.0,6731544202.0,,,,,,,,,,
..Tiền__1,,8899810008.0,11809994564.0,8858375915.0,2141769043.0,1334536288.0,2590405877.0,2590405877.0,1745055013.0,6731544202.0,,,,,,,,,,
..Các khoản tương đương tiền__1,,6000000000.0,11197263283.0,10016380433.0,11864133384.0,8285671699.0,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,1012968110.0,,551983493.0,511096263.0,,,,,,,,,,,,,,,
.. Chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá chứng khoán kinh doanh__1,,,,,,,,,,,,,,,,,,,,
.. Đầu tư nắm giữ đến ngày đáo hạn__1,,1012968110.0,,551983493.0,511096263.0,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,39817101905.0,35513976270.0,34374881955.0,27913181257.0,26554419789.0,24510014268.0,24510014268.0,26268205169.0,29054929834.0,,,,,,,,,,
..Phải thu khách hàng__1,,39960098146.0,35637828345.0,35260405467.0,28869920921.0,27638970789.0,24510014268.0,24510014268.0,25681247169.0,29054929834.0,,,,,,,,,,
..Trả trước cho người bán__1,,242500000.0,191528574.0,523079000.0,73373300.0,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay ngắn hạn__1,,,,,,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,1750097809.0,509147631.0,623573268.0,551806616.0,497368580.0,,,586958000.0,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,-2135594050.0,-824528280.0,-2032175780.0,-1581919580.0,-1581919580.0,,,,,,,,,,,,,,
. Tài sản thiếu chờ xử lý__1,,,,,,,,,,,,,,,,,,,,
. Hàng tồn kho__1,,7676764597.0,1776084799.0,4271003148.0,4169068132.0,6291523161.0,5317805845.0,5317805845.0,5530208447.0,5195575479.0,,,,,,,,,,
.. Hàng tồn kho__1,,7676764597.0,1776084799.0,4271003148.0,4169068132.0,6291523161.0,5317805845.0,5317805845.0,5530208447.0,5195575479.0,,,,,,,,,,
.. Dự phòng giảm giá hàng tồn kho__1,,,,,,,,,,,,,,,,,,,,
. Tài sản ngắn hạn khác__1,,339454117.0,418919801.0,1064700017.0,558224802.0,301405206.0,806229333.0,806229333.0,1604587045.0,1440835163.0,,,,,,,,,,
.. Chi phí trả trước ngắn hạn__1,,339080295.0,418919801.0,513807413.0,133695556.0,301187436.0,397220646.0,397220646.0,187975095.0,53496363.0,,,,,,,,,,
.. Thuế GTGT được khấu trừ__1,,,,,,,,,,,,,,,,,,,,
.. Thuế và các khoản khác phải thu Nhà nước__1,,373822.0,,550892604.0,424529246.0,217770.0,,,,,,,,,,,,,,
. Giao dịch mua bán lại trái phiếu Chính phủ__1,,,,,,,,,,,,,,,,,,,,
.. Tài sản ngắn hạn khác__1,,,,,,,409008687.0,409008687.0,1416611950.0,1387338800.0,,,,,,,,,,
II - TÀI SẢN DÀI HẠN__1,,11727209195.0,10573183169.0,10290872772.0,10322838314.0,10968401903.0,18184461906.0,18184461906.0,10058775948.0,9024695641.0,,,,,,,,,,
. Các khoản phải thu dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn của khách hàng__1,,,,,,,,,,,,,,,,,,,,
. Trả trước cho người bán dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Vốn kinh doanh ở đơn vị trực thuộc__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu nội bộ dài hạn__1,,,,,,,,,,,,,,,,,,,,
. Phải thu về cho vay dài hạn__1,,,,,,,,,,,,,,,,,,,,
.. Phải thu dài hạn khác__1,,,,,,,,,,,,,,,,,,,,
.. Dự phòng phải thu khó đòi__1,,,,,,,,,,,,,,,,,,,,
