field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
Thu nhập lãi ròng__1,786127000000.0,713211000000.0,553106000000.0,340726000000.0,232646000000.0,239549000000.0,,,,,,,,,,,,,,,
Thu nhập lãi và các khoản thu nhập tương tự__1,1771532000000.0,1473666000000.0,1361597000000.0,1045337000000.0,1014264000000.0,952435000000.0,,,,,,,,,,,,,,,
Chi phí lãi và các khoản chi phí tương tự__1,985405000000.0,760455000000.0,808491000000.0,704611000000.0,781618000000.0,712886000000.0,,,,,,,,,,,,,,,
Lãi/lỗ ròng từ hoạt động dịch vụ__1,38690000000.0,76568000000.0,58005000000.0,151695000000.0,148285000000.0,100528000000.0,,,,,,,,,,,,,,,
Thu nhập từ hoạt động dịch vụ__1,138143000000.0,146060000000.0,186601000000.0,166700000000.0,154234000000.0,117934000000.0,,,,,,,,,,,,,,,
Chi phí hoạt động dịch vụ__1,99453000000.0,69492000000.0,128596000000.0,15005000000.0,5949000000.0,17406000000.0,,,,,,,,,,,,,,,
Lãi/lỗ ròng từ hoạt động kinh doanh ngoại hối và vàng__1,-1774000000.0,2672000000.0,4336000000.0,1073000000.0,856000000.0,4275000000.0,,,,,,,,,,,,,,,
Lãi/lỗ thuần từ mua bán chứng khoán kinh doanh__1,,,,-1000000000.0,121729000000.0,9411000000.0,,,,,,,,,,,,,,,
Lãi/ lỗ thuần từ mua bán chứng khoán đầu tư__1,93026000000.0,17434000000.0,51410000000.0,8823000000.0,28699000000.0,10497000000.0,,,,,,,,,,,,,,,
Lãi thuần từ hoạt động khác__1,242098000000.0,92097000000.0,74042000000.0,13932000000.0,72286000000.0,109939000000.0,,,,,,,,,,,,,,,
Thu nhập hoạt động khác__1,242743000000.0,93350000000.0,74561000000.0,14047000000.0,72400000000.0,110054000000.0,,,,,,,,,,,,,,,
Chi phí hoạt động khác__1,645000000.0,1253000000.0,519000000.0,115000000.0,114000000.0,115000000.0,,,,,,,,,,,,,,,
"Thu nhập từ góp vốn, mua cổ phần__1",9868000000.0,4620000000.0,7180000000.0,6211000000.0,16568000000.0,32191000000.0,,,,,,,,,,,,,,,
Tổng thu nhập kinh doanh__1,1168035000000.0,906602000000.0,748079000000.0,521460000000.0,621069000000.0,506390000000.0,,,,,,,,,,,,,,,
"Lãi/ lỗ trong công ty liên kết, liên doanh__1",,,,,,,,,,,,,,,,,,,,,
Chi phí hoạt động__1,248631000000.0,303212000000.0,361262000000.0,213418000000.0,89904000000.0,97169000000.0,,,,,,,,,,,,,,,
Chi phí nhân viên__1,,,,,,,,,,,,,,,,,,,,,
Chi phí khấu hao__1,,,,,,,,,,,,,,,,,,,,,
Chi phí hoạt động khác__2,,,,,,,,,,,,,,,,,,,,,
Lợi nhuận ròng từ hoạt động kinh doanh trước chi phí dự phòng__1,919404000000.0,603390000000.0,386817000000.0,308042000000.0,531165000000.0,409221000000.0,,,,,,,,,,,,,,,
Chi phí dự phòng__1,,,,,,,,,,,,,,,,,,,,,
Chi phí dự phòng rủi ro tín dụng__1,507786000000.0,317670000000.0,101351000000.0,53828000000.0,319311000000.0,197746000000.0,,,,,,,,,,,,,,,
Các khoản xử lý theo đề tài cấu trúc Ngân hàng__1,,,,,,,,,,,,,,,,,,,,,
Dự phòng chung cho các khoản cam kết và nợ tiềm tàng__1,,,,,,,,,,,,,,,,,,,,,
Dự phòng giảm giá chứng khoán__1,,,,,,,,,,,,,,,,,,,,,
Thu hồi nợ đã xử lý bằng nguồn dự phòng__1,,,,,,,,,,,,,,,,,,,,,
Tổng lợi nhuận kế toán__1,411618000000.0,285720000000.0,285466000000.0,254214000000.0,211854000000.0,211475000000.0,,,,,,,,,,,,,,,
Thu nhập từ các khoản nợ khó đòi__1,,,,,,,,,,,,,,,,,,,,,
Lợi nhuận được hưởng từ các công ty liên kết và liên doanh__1,,,,,,,,,,,,,,,,,,,,,
