field,[2021],[2020],[2019],[2018],[2017],[2016],[2015],[2014],[2013],[2012],[2011],[2010],[2009],[2008],[2007],[2006],[2005],[2004],[2003],[2002],[2001]
. Doanh thu bán hàng và cung cấp dịch vụ__1,,,,2373582497892.0,2669383826747.0,2162407471424.0,,,,,,,,,,,,,,,
. Các khoản giảm trừ doanh thu__1,,,,,,,,,,,,,,,,,,,,,
. Doanh thu thuần về bán hàng và cung cấp dịch vụ__1,,,,2373582497892.0,2669383826747.0,2162407471424.0,,,,,,,,,,,,,,,
. Giá vốn hàng bán__1,,,,2273207710768.0,2569667477834.0,2070506930435.0,,,,,,,,,,,,,,,
. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ__1,,,,100374787124.0,99716348913.0,91900540989.0,,,,,,,,,,,,,,,
. Doanh thu hoạt động tài chính__1,,,,22308646432.0,15508246281.0,10378402281.0,,,,,,,,,,,,,,,
. Chi phí tài chính__1,,,,39734180100.0,32799184847.0,20759992918.0,,,,,,,,,,,,,,,
- Trong đó: Chi phí lãi vay__1,,,,25309796193.0,29814935093.0,21283130373.0,,,,,,,,,,,,,,,
. Chi phí bán hàng__1,,,,,,,,,,,,,,,,,,,,,
. Chi phí quản lý doanh nghiệp__1,,,,56604852883.0,76652413050.0,89052541447.0,,,,,,,,,,,,,,,
. Lợi nhuận thuần từ hoạt động kinh doanh__1,,,,26344400573.0,6943011617.0,-7819064289.0,,,,,,,,,,,,,,,
. Thu nhập khác__1,,,,4310653053.0,8567655105.0,50167164736.0,,,,,,,,,,,,,,,
. Chi phí khác__1,,,,6710199831.0,6608399892.0,6043320240.0,,,,,,,,,,,,,,,
. Lợi nhuận khác__1,,,,-2399546778.0,1959255213.0,44123844496.0,,,,,,,,,,,,,,,
. Phần lãi (lỗ thuần) trong công ty liên doanh/liên kết__1,,,,,,,,,,,,,,,,,,,,,
. Tổng lợi nhuận kế toán trước thuế__1,,,,23944853795.0,8902266830.0,36304780207.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hiện hành__1,,,,12989859116.0,2126707958.0,12332043682.0,,,,,,,,,,,,,,,
. Chi phí thuế TNDN hoãn lại__1,,,,,-985331947.0,1077480502.0,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế thu nhập doanh nghiệp__1,,,,10954994679.0,7760890819.0,22895256023.0,,,,,,,,,,,,,,,
. Lợi ích của cổ đông thiểu số__1,,,,,1593778911.0,2420314016.0,,,,,,,,,,,,,,,
. Lợi nhuận sau thuế của công ty mẹ__1,,,,10954994679.0,6167111908.0,20474942007.0,,,,,,,,,,,,,,,
. Lãi cơ bản trên cổ phiếu__1,,,,504.0,284.0,942.0,,,,,,,,,,,,,,,
. Cổ tức__1,,,,,,,,,,,,,,,,,,,,,
. Lãi suy giảm trên cổ phiếu__1,,,,,,,,,,,,,,,,,,,,,
". Phần lãi lỗ hoặc lỗ trong công ty liên doanh, liên kết__1",,,,,1170014320.0,-285473194.0,,,,,,,,,,,,,,,
I - TÀI SẢN NGẮN HẠN__1,,,,1972855265249.0,2307293168724.0,2411815635154.0,,,,,,,,,,,,,,,
. Tiền và các khoản tương đương tiền__1,,,,123462455022.0,348073101474.0,178503654333.0,,,,,,,,,,,,,,,
..Tiền__1,,,,101877455022.0,225318534004.0,137955654494.0,,,,,,,,,,,,,,,
..Các khoản tương đương tiền__1,,,,21585000000.0,122754567470.0,40547999839.0,,,,,,,,,,,,,,,
. Các khoản đầu tư tài chính ngắn hạn__1,,,,65927148673.0,39116323915.0,44226323915.0,,,,,,,,,,,,,,,
.. Đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Dự phòng giảm giá đầu tư ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
. Các khoản phải thu ngắn hạn__1,,,,1475450160637.0,1329945733734.0,1365304650997.0,,,,,,,,,,,,,,,
..Phải thu khách hàng__1,,,,723896447757.0,686633478763.0,648473991483.0,,,,,,,,,,,,,,,
..Trả trước cho người bán__1,,,,90701074681.0,224071090945.0,168578871965.0,,,,,,,,,,,,,,,
.. Phải thu nội bộ ngắn hạn__1,,,,,,,,,,,,,,,,,,,,,
.. Phải thu theo tiến độ Kế hoạch hợp đồng xây dựng__1,,,,192000000000.0,192000000000.0,221449942961.0,,,,,,,,,,,,,,,
.. Các khoản phải thu khác__1,,,,179160171426.0,227772911344.0,335443315731.0,,,,,,,,,,,,,,,
.. Dự phòng phải thu ngắn hạn khó đòi__1,,,,,-531747318.0,-8641471143.0,,,,,,,,,,,,,,,
. Hàng tồn kho__1,,,,282542843757.0,566737125320.0,799093518988.0,,,,,,,,,,,,,,,
